# total_ram_gb=15.6
t,ram_gb,vram_gb
0.0,2.23,
1.0,2.18,
2.0,2.21,
3.0,2.22,
4.0,2.22,
5.0,2.23,
6.0,2.35,
7.0,2.36,
8.0,2.36,
9.0,2.4,
10.0,2.48,
11.0,2.47,
12.0,2.42,
13.0,2.38,
14.0,2.38,
15.0,2.37,
16.0,2.37,
17.0,2.36,
18.0,2.36,
19.0,2.37,
20.0,2.37,
21.0,2.43,
