# total_ram_gb=15.6
t,ram_gb,vram_gb
0.0,2.17,
1.0,2.18,
2.0,2.18,
3.0,2.17,
4.0,2.18,
5.0,2.19,
6.0,2.18,
7.0,2.22,
8.0,2.19,
9.0,2.28,
10.0,2.33,
11.0,2.31,
12.0,2.28,
13.0,2.28,
14.0,2.29,
15.0,2.28,
16.0,2.27,
17.0,2.27,
18.0,2.25,
19.0,2.25,
20.0,2.27,
