# total_ram_gb=15.6
t,ram_gb,vram_gb
0.0,2.29,
1.0,2.2,
2.0,2.24,
3.0,2.25,
4.0,2.25,
5.0,2.28,
6.0,2.33,
7.0,2.31,
8.0,2.33,
9.0,2.34,
10.0,2.33,
11.0,2.32,
12.0,2.32,
13.0,2.32,
14.0,2.24,
15.0,2.21,
16.0,2.21,
17.0,2.21,
18.0,2.24,
