# total_ram_gb=15.6
t,ram_gb,vram_gb
0.0,2.19,
1.0,2.23,
2.0,2.24,
3.0,2.27,
4.0,2.27,
5.0,2.25,
6.0,2.29,
7.0,2.34,
8.0,2.38,
9.0,2.32,
10.0,2.38,
11.0,2.38,
12.0,2.33,
13.0,2.33,
14.0,2.33,
15.0,2.33,
16.0,2.35,
17.0,2.35,
18.0,2.35,
19.0,2.35,
20.0,2.35,
21.0,2.41,
