# total_ram_gb=15.6
t,ram_gb,vram_gb
0.0,2.41,
1.0,2.23,
2.0,2.24,
3.0,2.22,
4.0,2.23,
5.0,2.23,
6.0,2.24,
7.0,2.3,
8.0,2.23,
9.0,2.27,
10.0,2.19,
11.0,2.21,
12.0,2.22,
13.0,2.22,
14.0,2.22,
15.0,2.22,
16.0,2.22,
17.0,2.21,
18.0,2.21,
19.0,2.21,
20.0,2.28,
