# total_ram_gb=15.6
t,ram_gb,vram_gb
0.0,2.24,
1.0,2.17,
2.0,2.18,
3.0,2.18,
4.0,2.18,
5.0,2.18,
6.0,2.22,
7.0,2.24,
8.0,2.38,
9.0,2.43,
10.0,2.44,
11.0,2.44,
12.0,2.34,
13.0,2.3,
14.0,2.46,
15.0,2.46,
16.0,2.46,
17.0,2.42,
18.0,2.42,
19.0,2.42,
20.0,2.42,
21.0,2.42,
22.0,2.43,
23.0,2.39,
24.0,2.39,
25.0,2.45,
