# total_ram_gb=15.6
t,ram_gb,vram_gb
0.0,2.41,
1.0,2.25,
2.0,2.27,
3.0,2.26,
4.0,2.24,
5.0,2.25,
6.0,2.34,
7.0,2.38,
8.0,2.46,
9.0,2.35,
10.0,2.37,
11.0,2.43,
12.0,2.43,
13.0,2.43,
14.0,2.42,
15.0,2.4,
16.0,2.39,
17.0,2.39,
18.0,2.39,
19.0,2.38,
20.0,2.36,
21.0,2.36,
22.0,2.36,
23.0,2.37,
