# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,5.55,
1.0,5.31,
2.0,5.41,
3.0,5.46,
4.0,5.46,
5.0,5.42,
6.0,5.38,
7.0,5.39,
8.0,5.38,
9.0,5.36,
10.0,5.48,
11.0,5.47,
12.0,5.58,
