# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.64,
1.0,4.48,
2.0,4.65,
3.0,4.65,
4.0,4.65,
5.0,4.65,
6.0,4.69,
7.0,4.75,
8.0,4.73,
9.0,4.81,
10.0,4.81,
11.0,4.8,
12.0,4.8,
13.0,4.8,
14.0,4.77,
15.0,4.77,
16.0,4.7,
17.0,4.6,
18.0,4.63,
19.0,4.61,
20.0,4.68,
21.0,4.77,
22.0,4.79,
23.0,4.79,
24.0,4.8,
25.0,4.75,
26.0,4.58,
27.0,4.65,
28.0,4.52,
29.0,4.53,
30.0,4.52,
31.0,4.52,
32.0,4.51,
33.0,4.51,
34.0,4.51,
35.0,4.51,
36.0,4.51,
37.0,4.51,
