# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,5.09,
1.0,4.91,
2.0,5.1,
3.0,5.11,
4.0,5.13,
5.0,5.13,
6.0,5.16,
7.0,5.25,
8.0,5.16,
9.0,5.22,
10.0,5.18,
11.0,5.19,
12.0,5.27,
13.0,5.2,
14.0,5.29,
15.0,5.21,
16.0,5.21,
17.0,5.2,
18.0,5.19,
19.0,5.19,
20.0,5.18,
21.0,5.18,
22.0,5.19,
23.0,5.18,
24.0,5.17,
25.0,5.22,
