# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.26,
1.0,4.08,
2.0,4.26,
3.0,4.26,
4.0,4.24,
5.0,4.23,
6.0,4.29,
7.0,4.35,
8.0,4.26,
9.0,4.34,
10.0,4.37,
11.0,4.36,
12.0,4.38,
13.0,4.38,
14.0,4.39,
15.0,4.38,
16.0,4.39,
17.0,4.38,
18.0,4.38,
19.0,4.39,
20.0,4.25,
21.0,4.28,
22.0,4.33,
23.0,4.27,
24.0,4.31,
25.0,4.22,
26.0,4.34,
27.0,4.33,
28.0,4.33,
29.0,4.33,
30.0,4.32,
31.0,4.32,
32.0,4.32,
33.0,4.32,
34.0,4.27,
35.0,4.36,
