# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,5.19,
1.0,4.93,
2.0,5.14,
3.0,5.13,
4.0,5.13,
5.0,5.13,
6.0,5.15,
7.0,5.18,
8.0,5.27,
9.0,5.41,
10.0,5.4,
11.0,5.26,
12.0,5.37,
13.0,5.26,
14.0,5.38,
15.0,5.65,
16.0,5.65,
17.0,5.65,
18.0,5.65,
19.0,5.65,
20.0,5.65,
21.0,5.65,
22.0,5.64,
23.0,5.65,
24.0,5.64,
25.0,5.64,
26.0,5.72,
