# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.97,
1.1,4.71,
2.1,4.9,
3.1,4.91,
4.1,4.92,
5.1,4.89,
6.1,4.92,
7.1,4.88,
8.1,4.95,
9.1,4.93,
10.1,4.93,
11.1,4.86,
12.1,4.73,
13.1,4.76,
14.1,4.91,
15.1,4.99,
16.1,5.02,
17.1,4.87,
18.1,4.83,
19.1,4.88,
20.1,4.97,
21.1,5.13,
22.1,5.19,
23.1,5.2,
24.1,5.31,
25.1,5.32,
26.1,5.41,
27.1,5.27,
28.1,5.13,
29.1,5.24,
30.1,5.17,
31.1,5.12,
32.1,5.12,
33.1,5.13,
34.1,5.11,
35.1,5.01,
36.1,5.0,
37.1,5.01,
38.1,5.1,
