# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.68,
1.0,4.67,
2.0,4.66,
3.0,4.65,
4.0,4.57,
5.0,4.64,
6.0,4.6,
7.0,4.6,
8.0,4.59,
9.0,4.62,
10.0,4.71,
11.0,4.61,
12.0,4.68,
13.0,4.54,
14.0,4.6,
15.0,4.65,
16.0,4.51,
17.0,4.74,
18.0,4.74,
19.0,4.74,
20.0,4.74,
21.0,4.73,
22.0,4.72,
23.0,4.73,
24.0,4.73,
25.0,4.66,
26.0,4.64,
27.0,4.76,
