# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.42,
1.0,4.09,
2.0,4.27,
3.0,4.29,
4.0,4.28,
5.0,4.26,
6.0,4.29,
7.0,4.35,
8.0,4.26,
9.0,4.33,
10.0,4.35,
11.0,4.3,
12.0,4.35,
13.0,4.3,
14.1,4.28,
15.1,4.25,
16.1,4.24,
17.1,4.24,
18.1,4.24,
19.1,4.25,
20.1,4.24,
21.1,4.24,
22.1,4.24,
