# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.27,
1.0,4.05,
2.0,4.23,
3.0,4.24,
4.0,4.22,
5.0,4.22,
6.0,4.26,
7.0,4.31,
8.0,4.24,
9.0,4.32,
10.0,4.23,
11.0,4.3,
12.0,4.33,
13.0,4.29,
14.0,4.34,
15.0,4.23,
16.0,4.39,
17.1,4.39,
18.1,4.36,
19.1,4.36,
20.1,4.36,
21.1,4.36,
22.1,4.35,
23.1,4.35,
24.1,4.35,
25.1,4.36,
26.1,4.45,
