# total_ram_gb=7.0
t,ram_gb,vram_gb
0.0,3.62,
1.0,3.44,
2.0,3.61,
3.1,3.47,
4.3,3.5,
5.4,3.52,
6.5,3.54,
7.5,3.56,
8.7,3.59,
9.7,3.62,
10.8,3.66,
12.0,3.66,
13.0,3.65,
14.0,3.66,
15.1,3.58,
16.1,3.64,
17.2,3.66,
18.3,3.62,
19.4,3.66,
20.6,3.62,
21.7,3.66,
22.7,3.65,
23.8,3.66,
24.9,3.6,
25.9,3.61,
26.9,3.66,
28.1,3.65,
29.1,3.63,
30.3,3.65,
31.4,3.65,
32.5,3.65,
33.6,3.63,
34.7,3.64,
35.7,3.64,
36.8,3.64,
37.9,3.64,
38.9,3.65,
40.0,3.65,
41.1,3.61,
42.1,3.62,
43.3,3.64,
44.4,3.64,
45.5,3.6,
