# total_ram_gb=7.0
t,ram_gb,vram_gb
0.0,3.54,
1.1,3.49,
2.2,3.51,
3.4,3.53,
4.5,3.5,
5.6,3.52,
6.7,3.53,
7.8,3.54,
8.9,3.55,
10.1,3.59,
11.2,3.52,
12.2,3.55,
13.4,3.56,
14.5,3.59,
15.5,3.54,
16.6,3.56,
17.7,3.58,
18.8,3.51,
19.9,3.56,
20.9,3.6,
22.0,3.61,
23.1,3.61,
24.2,3.61,
25.3,3.61,
26.5,3.6,
27.6,3.6,
28.7,3.6,
29.7,3.6,
30.9,3.6,
31.9,3.57,
