# total_ram_gb=7.0
t,ram_gb,vram_gb
0.0,3.37,
1.0,3.25,
2.2,3.33,
3.3,3.33,
4.5,3.34,
5.5,3.35,
6.6,3.38,
7.6,3.4,
8.7,3.42,
9.8,3.45,
10.9,3.46,
12.0,3.53,
13.1,3.43,
14.2,3.46,
15.3,3.47,
16.4,3.52,
17.5,3.56,
18.6,3.57,
19.7,3.56,
20.9,3.57,
22.0,3.43,
23.1,3.47,
24.2,3.49,
25.3,3.51,
26.4,3.43,
27.5,3.5,
28.5,3.54,
29.6,3.55,
30.6,3.56,
31.7,3.55,
32.7,3.56,
33.8,3.56,
34.8,3.57,
35.9,3.54,
37.1,3.53,
38.1,3.53,
39.2,3.53,
40.3,3.53,
41.3,3.55,
