# total_ram_gb=7.0
t,ram_gb,vram_gb
0.0,3.13,
1.1,3.18,
2.2,3.31,
3.3,3.32,
4.4,3.36,
5.5,3.36,
6.6,3.37,
7.6,3.4,
8.8,3.42,
9.9,3.44,
10.9,3.45,
12.0,3.36,
13.0,3.43,
14.2,3.47,
15.2,3.48,
16.2,3.38,
17.4,3.44,
18.5,3.43,
19.6,3.47,
20.7,3.33,
21.8,3.39,
22.9,3.46,
23.9,3.51,
25.0,3.52,
26.1,3.5,
27.3,3.55,
28.4,3.56,
29.5,3.46,
30.6,3.47,
31.7,3.57,
32.8,3.59,
33.9,3.61,
35.0,3.6,
36.1,3.61,
37.2,3.61,
38.4,3.61,
39.5,3.61,
40.6,3.62,
41.6,3.62,
42.8,3.56,
