# total_ram_gb=7.0
t,ram_gb,vram_gb
0.0,3.55,
1.1,3.4,
2.3,3.43,
3.3,3.47,
4.3,3.47,
5.4,3.48,
6.4,3.5,
7.4,3.51,
8.6,3.52,
9.7,3.55,
10.8,3.54,
11.9,3.58,
13.0,3.5,
14.1,3.53,
15.1,3.55,
16.1,3.6,
17.1,3.61,
18.2,3.62,
19.2,3.62,
20.4,3.62,
21.4,3.51,
22.5,3.55,
23.5,3.57,
24.5,3.53,
25.6,3.58,
26.8,3.61,
27.8,3.61,
28.9,3.6,
30.1,3.6,
31.1,3.6,
32.2,3.61,
33.2,3.6,
34.3,3.6,
35.3,3.59,
36.4,3.59,
37.5,3.59,
38.5,3.56,
