# total_ram_gb=7.0
t,ram_gb,vram_gb
0.0,3.56,
1.1,3.38,
2.2,3.48,
3.2,3.52,
4.2,3.5,
5.3,3.54,
6.4,3.53,
7.5,3.54,
8.5,3.57,
9.5,3.57,
10.5,3.61,
11.7,3.61,
12.7,3.61,
13.9,3.59,
14.9,3.6,
16.0,3.61,
17.0,3.55,
18.1,3.59,
19.2,3.55,
20.3,3.24,
21.4,3.19,
22.5,3.21,
23.5,3.21,
24.5,3.2,
25.5,3.21,
26.6,3.21,
27.8,3.21,
28.8,3.21,
30.0,3.21,
31.1,3.21,
32.2,3.26,
