# total_ram_gb=7.0
t,ram_gb,vram_gb
0.0,3.55,
1.1,3.44,
2.1,3.55,
3.2,3.52,
4.3,3.56,
5.4,3.56,
6.5,3.55,
7.6,3.58,
8.7,3.59,
9.7,3.59,
10.9,3.61,
12.0,3.54,
13.1,3.57,
14.2,3.59,
15.3,3.59,
16.5,3.6,
17.5,3.6,
18.6,3.6,
19.7,3.6,
20.9,3.6,
22.0,3.6,
23.1,3.58,
24.1,3.6,
25.2,3.6,
26.2,3.55,
27.3,3.55,
28.3,3.57,
29.5,3.55,
30.6,3.55,
31.7,3.55,
32.7,3.55,
33.9,3.56,
35.0,3.56,
36.0,3.55,
37.0,3.56,
38.1,3.57,
39.2,3.53,
