# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.37,
1.0,4.15,
2.0,4.26,
3.0,4.27,
4.0,4.31,
5.0,4.3,
6.0,4.32,
7.0,4.33,
8.0,4.33,
9.0,4.4,
10.0,4.42,
11.0,4.41,
12.0,4.31,
13.0,4.37,
14.0,4.42,
15.0,4.34,
16.0,4.42,
17.0,4.35,
18.0,4.43,
19.0,4.27,
20.0,4.37,
21.0,4.25,
22.0,4.37,
23.0,4.38,
24.0,4.37,
25.0,4.37,
26.0,4.38,
27.0,4.38,
28.0,4.38,
29.0,4.38,
30.0,4.38,
31.0,4.49,
