# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.02,
1.0,4.11,
2.0,4.27,
3.0,4.48,
4.0,4.49,
5.1,4.49,
6.1,4.5,
7.1,4.56,
8.1,4.56,
9.1,4.56,
10.1,4.53,
11.1,4.55,
12.1,4.61,
13.1,4.65,
14.1,4.79,
15.1,4.95,
16.1,4.92,
17.1,5.09,
18.1,5.1,
19.1,5.09,
20.1,5.09,
21.1,5.1,
22.1,5.08,
23.1,5.12,
24.2,5.11,
25.2,5.1,
26.2,5.0,
27.2,5.22,
28.2,5.29,
29.2,5.35,
30.2,5.38,
31.2,5.36,
32.2,5.38,
33.2,5.39,
