# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.35,
1.0,4.35,
2.0,4.17,
3.0,4.33,
4.0,4.29,
5.0,4.29,
6.0,4.27,
7.0,4.3,
8.0,4.37,
9.0,4.32,
10.0,4.42,
11.0,4.35,
12.0,4.43,
13.0,4.31,
14.1,4.47,
15.9,4.48,
16.9,4.44,
17.9,4.44,
18.9,4.42,
19.9,4.43,
20.9,4.46,
21.9,4.46,
22.9,4.46,
23.9,4.46,
24.9,4.41,
