# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.44,
1.0,4.14,
2.0,4.27,
3.0,4.26,
4.0,4.27,
5.0,4.27,
6.0,4.3,
7.0,4.35,
8.0,4.26,
9.0,4.35,
10.0,4.42,
11.0,4.5,
12.0,4.51,
13.0,4.51,
14.0,4.51,
15.0,4.47,
16.0,4.47,
17.0,4.28,
18.0,4.36,
19.0,4.16,
20.0,4.32,
21.0,4.43,
22.6,4.42,
23.7,4.42,
24.7,4.43,
25.7,4.43,
26.7,4.36,
27.7,4.36,
28.7,4.36,
29.7,4.36,
30.7,4.36,
31.7,4.36,
32.7,4.47,
