# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.58,
1.0,4.31,
2.0,4.51,
3.0,4.54,
4.0,4.54,
5.0,4.54,
6.0,4.43,
7.0,4.45,
8.0,4.39,
9.0,4.36,
10.0,4.43,
11.0,4.33,
12.0,4.34,
13.0,4.33,
14.0,4.25,
15.0,4.24,
16.0,4.24,
17.0,4.24,
18.0,4.24,
19.0,4.24,
20.0,4.24,
