# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.25,
1.0,4.1,
2.0,4.28,
3.0,4.29,
4.0,4.27,
5.0,4.27,
6.0,4.33,
7.0,4.42,
8.0,4.34,
9.0,4.29,
10.0,4.39,
11.0,4.32,
12.0,4.31,
13.0,4.33,
14.0,4.33,
15.0,4.33,
16.0,4.31,
17.0,4.31,
18.0,4.31,
19.0,4.31,
20.0,4.28,
21.0,4.27,
22.0,4.27,
23.0,4.38,
