# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.3,
1.0,4.1,
2.0,4.23,
3.0,4.28,
4.0,4.26,
5.0,4.26,
6.0,4.3,
7.0,4.34,
8.0,4.38,
9.0,4.35,
10.0,4.38,
11.0,4.33,
12.0,4.38,
13.0,4.31,
14.0,4.39,
15.0,4.27,
16.0,4.44,
17.1,4.45,
18.1,4.48,
19.1,4.43,
20.1,4.43,
21.1,4.43,
22.1,4.43,
23.1,4.43,
24.1,4.42,
25.1,4.42,
26.1,4.42,
27.1,4.47,
