# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.28,
1.1,4.08,
2.1,4.26,
3.1,4.29,
4.1,4.3,
5.1,4.28,
6.1,4.29,
7.1,4.32,
8.1,4.39,
9.1,4.28,
10.1,4.29,
11.1,4.38,
12.1,4.38,
13.1,4.38,
14.1,4.39,
15.1,4.4,
16.1,4.4,
17.1,4.43,
18.1,4.43,
19.1,4.43,
20.1,4.43,
21.1,4.44,
22.1,4.42,
23.1,4.33,
24.1,4.4,
25.1,4.34,
26.1,4.38,
27.1,4.36,
28.1,4.39,
29.1,4.39,
30.1,4.38,
31.1,4.38,
32.1,4.38,
33.1,4.38,
34.1,4.38,
35.1,4.35,
36.1,4.4,
