# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.31,
1.0,4.31,
2.1,4.31,
3.1,4.31,
4.1,4.13,
5.1,4.26,
6.1,4.33,
7.1,4.3,
8.1,4.3,
9.1,4.27,
10.1,4.33,
11.1,4.44,
12.1,4.4,
13.1,4.46,
14.1,4.32,
15.1,4.39,
16.1,4.39,
17.1,4.37,
18.1,4.37,
19.1,4.37,
20.1,4.37,
21.1,4.37,
22.1,4.37,
23.1,4.37,
24.1,4.41,
