# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.75,
1.0,4.5,
2.0,4.34,
3.0,4.36,
4.0,4.4,
5.0,4.4,
6.0,4.41,
7.0,4.49,
8.0,4.41,
9.0,4.49,
10.0,4.43,
11.0,4.45,
12.0,4.42,
13.0,4.33,
14.0,4.33,
15.0,4.32,
16.0,4.32,
17.0,4.32,
18.0,4.31,
19.0,4.31,
20.0,4.31,
21.0,4.31,
22.0,4.36,
