# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.36,
1.0,4.07,
2.0,4.18,
3.0,4.21,
4.0,4.21,
5.0,4.2,
6.0,4.21,
7.0,4.25,
8.0,4.31,
9.0,4.17,
10.0,4.27,
11.0,4.23,
12.0,4.21,
13.0,4.21,
14.0,4.24,
15.0,4.23,
16.1,4.23,
17.1,4.22,
18.1,4.24,
19.1,4.27,
20.1,4.27,
21.1,4.26,
22.1,4.37,
