# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.39,
1.0,4.2,
2.0,4.29,
3.0,4.3,
4.0,4.34,
5.0,4.33,
6.0,4.34,
7.0,4.38,
8.0,4.33,
9.0,4.41,
10.0,4.34,
11.0,4.37,
12.0,4.41,
13.0,4.3,
14.0,4.39,
15.0,4.33,
16.0,4.33,
17.0,4.32,
18.0,4.33,
19.0,4.33,
20.0,4.31,
21.0,4.31,
22.0,4.31,
23.0,4.33,
