# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.26,
1.0,4.05,
2.0,4.27,
3.0,4.31,
4.0,4.32,
5.0,4.32,
6.0,4.36,
7.0,4.41,
8.0,4.45,
9.0,4.4,
10.0,4.47,
11.0,4.35,
12.1,4.34,
13.1,4.36,
14.1,4.34,
15.1,4.34,
16.1,4.34,
17.1,4.34,
18.1,4.34,
19.1,4.34,
20.1,4.34,
21.1,4.34,
22.1,4.38,
23.1,4.39,
24.1,4.39,
