# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.43,
1.0,4.11,
2.0,4.25,
3.0,4.27,
4.0,4.28,
5.0,4.28,
6.0,4.28,
7.0,4.32,
8.0,4.41,
9.0,4.43,
10.0,4.49,
11.0,4.53,
12.0,4.55,
13.0,4.53,
14.0,4.79,
15.1,4.84,
16.1,4.85,
17.1,4.85,
18.1,4.84,
19.1,4.84,
20.1,4.93,
