# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.28,
1.0,4.09,
2.0,4.27,
3.0,4.27,
4.0,4.27,
5.0,4.25,
6.0,4.29,
7.0,4.35,
8.0,4.31,
9.0,4.28,
10.0,4.35,
11.0,4.3,
12.0,4.24,
13.0,4.33,
14.0,4.24,
15.0,4.21,
16.0,4.14,
17.0,4.26,
18.0,4.26,
19.0,4.26,
20.0,4.26,
21.0,4.25,
22.0,4.25,
23.0,4.25,
24.0,4.25,
25.0,4.24,
26.0,4.29,
