# total_ram_gb=16.0
t,ram_gb,vram_gb
0.0,4.6,
1.0,4.41,
2.0,4.54,
3.0,4.56,
4.0,4.58,
5.0,4.57,
6.0,4.6,
7.0,4.66,
8.0,4.59,
9.0,4.67,
10.0,4.63,
11.0,4.64,
12.0,4.54,
13.0,4.63,
14.0,4.51,
15.0,4.58,
16.0,4.45,
17.0,4.57,
18.0,4.58,
19.0,4.58,
20.0,4.57,
21.0,4.57,
22.0,4.57,
23.0,4.57,
24.0,4.56,
25.0,4.56,
26.0,4.59,
